trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
32,16,27972,0.16491281100457772,786,false
32,17,35444,0.16978668906771585,726,false
32,18,18180,0.16785625432067378,696,false
32,19,33552,0.14923115842997445,1011,false
32,20,21792,0.16715080044132655,592,false
32,21,11324,0.17788306758927325,715,false
32,22,16664,0.16756892499909837,691,false
33,2,62104,0.17406131415178375,1311,false
33,3,43116,0.1653551409800957,1458,false
33,4,41448,0.18576676823881577,949,false
33,5,41200,0.17174630217469056,1183,false
33,6,45488,0.1733021983655033,1477,false
33,7,36816,0.19036816527236497,1110,false
33,8,32904,0.1607497383209852,1338,false
33,9,29048,0.17189507426898093,740,false
33,X,11156,0.15715795391933285,1020,false
33,Y,1000,0.19301110767179994,1308,false
33,10,31808,0.17370479911762032,1239,false
33,11,36908,0.1709474179246432,1181,false
33,12,39700,0.1799059525114042,1165,false
33,13,22392,0.1736951853682441,1182,false
33,14,25976,0.16637440868256848,1528,false
33,15,27880,0.16672130898705995,1190,false
33,16,27972,0.169878572164927,1147,false
33,17,35444,0.1743830612484343,1406,false
33,18,18180,0.1717884501903246,1091,false
33,19,33552,0.15470078542468899,1358,false
33,20,21792,0.16739400519096825,1180,false
33,21,11324,0.1784207178517452,1196,false
33,22,16664,0.17452464579556087,1226,false
34,2,62104,0.17372550395662323,1216,false
34,3,43116,0.16458241112159352,1450,false
34,4,41448,0.18695004165614834,929,false
34,5,41200,0.17152716528819095,1080,false
34,6,45488,0.1728530263702313,1483,false
34,7,36816,0.1892800605640112,922,false
34,8,32904,0.1625990590850578,1150,false
34,9,29048,0.1690132510465585,486,false
34,X,11156,0.1564885747233836,1441,false
34,Y,1000,0.19022042491929927,1070,false
34,10,31808,0.1727867613052858,1207,false
34,11,36908,0.1727811468842727,1181,false
34,12,39700,0.1816157314024147,1151,false
34,13,22392,0.17441999381014472,1182,false
34,14,25976,0.16815678930356584,1274,false
34,15,27880,0.1666700473732694,1056,false
34,16,27972,0.16840652045807686,1183,false
34,17,35444,0.1726859709920179,1406,false
34,18,18180,0.1712302759940534,1144,false
34,19,33552,0.15565411984280694,1351,false
34,20,21792,0.167593923070915,1131,false
34,21,11324,0.17896079763332257,1096,false
34,22,16664,0.1750259744936912,1229,false
35,2,62104,0.17048647806525932,739,false
35,3,43116,0.16496097335299237,744,false
35,4,41448,0.18279554040694346,485,false
35,5,41200,0.16681622070695462,687,false
35,6,45488,0.17419486693020844,824,false
35,7,36816,0.19023574299828014,739,false
35,8,32904,0.15792399989690614,757,false
35,9,29048,0.17013031701556525,463,false
35,X,11156,0.1601934226046336,743,false
35,Y,1000,0.19364454211242282,804,false
35,10,31808,0.1722493128581517,933,false
35,11,36908,0.1671097428657417,685,false
35,12,39700,0.17961490028766033,979,false
35,13,22392,0.17045411092833096,902,false
35,14,25976,0.16514075931165875,949,false
35,15,27880,0.16330490563267253,722,false
35,16,27972,0.16160812169043381,724,false
35,17,35444,0.17083581467740877,713,false
35,18,18180,0.16985699785610112,701,false
35,19,33552,0.14843999022014698,986,false
35,20,21792,0.16569487295657817,742,false
35,21,11324,0.17748858842142992,715,false
35,22,16664,0.16836352943827113,892,false
36,2,62104,0.1727969150620492,856,false
36,3,43116,0.16518250590816766,863,false
36,4,41448,0.18543979724196868,695,false
36,5,41200,0.17052901825113126,835,false
36,6,45488,0.17465221227946398,869,false
36,7,36816,0.19178661950727655,735,false
36,8,32904,0.16106008947372355,848,false
36,9,29048,0.17002089144556531,397,false
36,X,11156,0.1546905060174809,1051,false
36,Y,1000,0.1941161199294122,831,false
36,10,31808,0.17784852716778926,839,false
36,11,36908,0.17143029118625547,864,false
36,12,39700,0.17971767547564152,1302,false
36,13,22392,0.1729679471784105,907,false
36,14,25976,0.17050793221887928,926,false
36,15,27880,0.1657325679072506,904,false
36,16,27972,0.1662392648985139,795,false
36,17,35444,0.17279002153560097,1129,false
36,18,18180,0.16945126622374207,850,false
36,19,33552,0.15728510337057774,1206,false
36,20,21792,0.16444297661252244,786,false
36,21,11324,0.1761979355226477,849,false
36,22,16664,0.1741221134360796,923,false
37,2,62104,0.16719068249350233,856,true
37,3,43116,0.16185059667046797,872,true
37,4,41448,0.1814644263814073,922,true
37,5,41200,0.16518204824731428,846,true
37,6,45488,0.1710046452087139,1248,true
37,7,36816,0.18735079565343457,860,true
38,2,62104,0.162568877873115,1032,true
38,3,43116,0.15691579115213694,1840,true
38,4,41448,0.1786552503768333,1028,true
38,5,41200,0.16305971792551352,1235,true
38,6,45488,0.16825101880550045,2065,true
38,7,36816,0.17979438244284587,929,true
39,2,62104,0.17100721022029108,666,false
39,3,43116,0.1674663721441288,763,false
39,4,41448,0.18204434661078062,656,false
39,5,41200,0.17126665914352407,808,false
39,6,45488,0.1687383206697419,929,false
39,7,36816,0.19145941608384634,686,false
39,8,32904,0.16108998015801043,734,false
39,9,29048,0.1715339641395682,334,false
39,X,11156,0.16520590128020235,939,false
39,Y,1000,0.19065272658495758,822,false
39,10,31808,0.17238800258399276,743,false
39,11,36908,0.1698002928835957,744,false
39,12,39700,0.1798974070958617,800,false
39,13,22392,0.1686812242837109,779,false
39,14,25976,0.16834735759146224,715,false
39,15,27880,0.16585481203598904,699,false
39,16,27972,0.16758014605336344,758,false
39,17,35444,0.16992738681370848,1097,false
39,18,18180,0.17061342255521783,704,false
39,19,33552,0.15282196621414873,691,false
39,20,21792,0.16815035461271446,633,false
39,21,11324,0.17033669023716289,822,false
39,22,16664,0.17354194051449803,768,false
40,2,62104,0.17108995625161064,423,false
40,3,43116,0.16414041708520105,446,false
40,4,41448,0.1821432216277085,419,false
40,5,41200,0.1684586956991227,382,false
40,6,45488,0.17271399318281788,429,false
40,7,36816,0.18900544274788225,395,false
40,8,32904,0.15895974111032976,452,false
40,9,29048,0.1715015001680372,250,false
40,X,11156,0.15995112600655945,394,false
40,Y,1000,0.18197134113557933,478,false
40,10,31808,0.17118867977982527,547,false
40,11,36908,0.16672579210817262,455,false
40,12,39700,0.17786525849971327,551,false
40,13,22392,0.1730833890028609,487,false
40,14,25976,0.16467487218855803,540,false
40,15,27880,0.1648087810381117,390,false
40,16,27972,0.16421032958912155,493,false
40,17,35444,0.16997098999223068,624,false
40,18,18180,0.1695245286968263,477,false
40,19,33552,0.15141278704448471,541,false
40,20,21792,0.1644764413483088,397,false
40,21,11324,0.17705437564101048,403,false
40,22,16664,0.17108886843746687,587,false
41,2,62104,0.17247134913641293,851,false
41,3,43116,0.1673489657445833,882,false
41,4,41448,0.18602482007230567,768,false
41,5,41200,0.17099456934991572,823,false
41,6,45488,0.17264297844107301,897,false
41,7,36816,0.19030517096104607,850,false
41,8,32904,0.16274082416620586,846,false
41,9,29048,0.17216803532328864,508,false
41,X,11156,0.15684696015782598,819,false
41,Y,1000,0.18647450248626007,832,false
41,10,31808,0.17541706257975137,937,false
41,11,36908,0.16937793794950584,873,false
41,12,39700,0.1817846614390483,873,false
41,13,22392,0.17102427884910848,973,false
41,14,25976,0.16804519935280812,921,false
41,15,27880,0.16636724808625747,942,false
41,16,27972,0.16614792336516407,800,false
41,17,35444,0.17264765714611685,847,false
41,18,18180,0.171162794308413,821,false
41,19,33552,0.15666028756747863,1206,false
41,20,21792,0.1638685694033098,844,false
41,21,11324,0.17694970102092902,849,false
41,22,16664,0.17419083994751766,901,false
42,2,62104,0.17269982358792849,863,false
42,3,43116,0.16865862139152285,980,false
42,4,41448,0.1877486574140477,864,false
42,5,41200,0.17022184189052483,845,false
42,6,45488,0.1741481518478356,913,false
42,7,36816,0.1903504927090004,917,false
42,8,32904,0.16079297068288476,961,false
42,9,29048,0.16981299873267708,500,false
42,X,11156,0.15495752273320104,1102,false
42,Y,1000,0.19798794684756132,1175,false
42,10,31808,0.17665074015595444,1187,false
42,11,36908,0.17080156381218084,1034,false
42,12,39700,0.18105069127037668,823,false
42,13,22392,0.1724843237768555,934,false
42,14,25976,0.1680149891874427,1034,false
42,15,27880,0.16563641067474816,995,false
42,16,27972,0.1665604790962839,1003,false
42,17,35444,0.17417653111183845,848,false
42,18,18180,0.16959330970690037,862,false
42,19,33552,0.15547258674945771,1267,false
42,20,21792,0.1643155372153175,809,false
42,21,11324,0.17482762273556912,921,false
42,22,16664,0.17409890529344102,1050,false
43,2,62104,0.17330805242007719,701,false
43,3,43116,0.16643591399712987,762,false
43,4,41448,0.18383143138534527,475,false
43,5,41200,0.16887569963477864,685,false
43,6,45488,0.17420361939156556,928,false
43,7,36816,0.19117296553164254,739,false
43,8,32904,0.16068769396414873,741,false
43,9,29048,0.1712333442248544,394,false
43,X,11156,0.15419131664531727,802,false
43,Y,1000,0.1939544913066571,870,false
43,10,31808,0.17640141413909077,769,false
43,11,36908,0.16833906755220235,763,false
43,12,39700,0.17965106667470074,762,false
43,13,22392,0.17307467621329467,714,false
43,14,25976,0.16783052615108757,796,false
43,15,27880,0.16639930783597498,779,false
43,16,27972,0.1667479355639696,724,false
43,17,35444,0.1708049645495322,785,false
43,18,18180,0.16906496841722018,798,false
43,19,33552,0.1548736429108536,947,false
43,20,21792,0.16421530543485663,740,false
43,21,11324,0.1747169936339207,724,false
43,22,16664,0.17332700233204673,944,false
44,2,62104,0.1383577473083095,1822,true
44,3,43116,0.13033895692064879,2258,true
44,4,41448,0.15284791393104658,1223,true
44,5,41200,0.14122693548573065,1735,true
44,6,45488,0.1446223177045488,5000,true
44,7,36816,0.15080953517250203,1472,true
45,2,62104,0.17441134535774808,680,false
45,3,43116,0.16733950644566206,629,false
45,4,41448,0.18127522724045372,385,false
45,5,41200,0.16951516782203266,591,false
45,6,45488,0.17427346396894633,802,false
45,7,36816,0.1900313745938186,594,false
45,8,32904,0.15675751414587044,863,false
45,9,29048,0.1736918765265136,440,false
45,X,11156,0.15832778641315415,680,false
45,Y,1000,0.18577369978606728,649,false
45,10,31808,0.17083459688612462,701,false
45,11,36908,0.16819631060695095,693,false
45,12,39700,0.1797601440266266,708,false
45,13,22392,0.1698169025464807,692,false
45,14,25976,0.1669294835275872,707,false
45,15,27880,0.16324966983743258,614,false
45,16,27972,0.16770763179371462,716,false
45,17,35444,0.1717218395972116,722,false
45,18,18180,0.1714844825983798,761,false
45,19,33552,0.15461542277015766,789,false
45,20,21792,0.16555858789136493,461,false
45,21,11324,0.1780549295833108,613,false
45,22,16664,0.17635721646150876,699,false
46,2,62104,0.17157170188424012,717,false
46,3,43116,0.1644380925685464,883,false
46,4,41448,0.18402430426522304,920,false
46,5,41200,0.16941680065043752,770,false
46,6,45488,0.1716888693780721,1373,false
46,7,36816,0.1902196835389455,788,false
46,8,32904,0.15632338981746544,921,false
46,9,29048,0.16944455818680992,418,false
46,X,11156,0.16315578285378637,956,false
46,Y,1000,0.17626308714167666,879,false
46,10,31808,0.17308272587734652,784,false
46,11,36908,0.1680748269757735,858,false
46,12,39700,0.17642367358581143,1558,false
46,13,22392,0.17218072261107564,1308,false
46,14,25976,0.16394215914109248,1050,false
46,15,27880,0.16365146664234842,906,false
46,16,27972,0.16484008168410946,887,false
46,17,35444,0.16889995102000638,1046,false
46,18,18180,0.1698969549329919,931,false
46,19,33552,0.15247356644200827,860,false
46,20,21792,0.16558518146764228,681,false
46,21,11324,0.17806148592435442,715,false
46,22,16664,0.1710062536487752,904,false
47,2,62104,0.17324967431507343,72,true
47,3,43116,0.16293020217494247,64,true
47,4,41448,0.17855128029438136,73,true
47,5,41200,0.16741016945722112,70,true
47,6,45488,0.1671725983672177,69,true
47,7,36816,0.18512644818876747,74,true
48,2,62104,0.17201104560216096,600,false
48,3,43116,0.16837428211727065,462,false
48,4,41448,0.1810422448563357,570,false
48,5,41200,0.16866271829686497,492,false
48,6,45488,0.17259717199241412,674,false
48,7,36816,0.19015654102048193,415,false
48,8,32904,0.16187054078014848,653,false
48,9,29048,0.1713967427199339,269,false
48,X,11156,0.15799952127345776,558,false
48,Y,1000,0.20431797123714537,653,false
48,10,31808,0.17129759809897077,561,false
48,11,36908,0.16838453303561407,588,false
48,12,39700,0.17821512047696592,575,false
48,13,22392,0.1734088632182978,630,false
48,14,25976,0.16871385784990414,647,false
48,15,27880,0.1645027978273887,553,false
48,16,27972,0.16503036441420804,568,false
48,17,35444,0.1713748757296513,685,false
48,18,18180,0.16940491787990342,528,false
48,19,33552,0.15458638508615818,652,false
48,20,21792,0.16430202468175736,395,false
48,21,11324,0.17696967885189507,492,false
48,22,16664,0.1749781761235161,583,false
49,2,62104,0.1704911027333713,1143,false
49,3,43116,0.16400769560935355,1158,false
49,4,41448,0.18313928015064707,1098,false
49,5,41200,0.1690865807575354,1050,false
49,6,45488,0.17494164106392354,1506,false
49,7,36816,0.1904238754105753,1163,false
49,8,32904,0.15707072164315466,1177,false
49,9,29048,0.17176909532705328,768,false
49,X,11156,0.15611045786891473,1450,false
49,Y,1000,0.19393023921321378,1230,false
49,10,31808,0.1723151607607813,1415,false
49,11,36908,0.1668955569554593,1184,false
49,12,39700,0.17891823163025117,1254,false
49,13,22392,0.1717443597414873,1316,false
49,14,25976,0.16733046027021903,1504,false
49,15,27880,0.16437910107829007,1194,false
49,16,27972,0.16590251666863273,1286,false
49,17,35444,0.16795012252303182,1272,false
49,18,18180,0.17190561955572847,1237,false
49,19,33552,0.15277076336021328,2244,false
49,20,21792,0.16413340817640132,1143,false
49,21,11324,0.17680113764734573,1244,false
49,22,16664,0.17209972212539895,1206,false
