trial,chromosome,n_val,spearman_rho,best_n_estimators,pruned
30,4,41448,0.13770629727689496,710,false
30,5,41200,0.13207852986918753,822,false
30,6,45488,0.13055507235026823,644,false
30,7,36816,0.1395100859069785,774,false
30,8,32904,0.1207675640366717,461,false
30,9,29048,0.13294114641710916,521,false
30,X,11156,0.10492849102748042,800,false
30,Y,1000,0.19392349091894648,682,false
30,10,31808,0.12642969475329235,605,false
30,11,36908,0.109005672026947,712,false
30,12,39700,0.13280806821712665,586,false
30,13,22392,0.1142982023769178,691,false
30,14,25976,0.10772786475011951,688,false
30,15,27880,0.12506341602869814,495,false
30,16,27972,0.10812878774205144,972,false
30,17,35444,0.13198010322095272,768,false
30,18,18180,0.12822382209699554,484,false
30,19,33552,0.09782796522433572,644,false
30,20,21792,0.11988299435725971,496,false
30,21,11324,0.11083695101687288,672,false
30,22,16664,0.10534980681881927,670,false
31,2,62104,0.12882657866218192,829,false
31,3,43116,0.12589691138214085,987,false
31,4,41448,0.13767719348455118,710,false
31,5,41200,0.13337243802993812,793,false
31,6,45488,0.1304851656696461,646,false
31,7,36816,0.13939717167281684,773,false
31,8,32904,0.12022614288062386,485,false
31,9,29048,0.132726477082494,521,false
31,X,11156,0.10391389354027937,827,false
31,Y,1000,0.18695705309858082,682,false
31,10,31808,0.1264054535450567,592,false
31,11,36908,0.10873764647122662,761,false
31,12,39700,0.13315928599588248,584,false
31,13,22392,0.11486052869821803,691,false
31,14,25976,0.10788616041195462,688,false
31,15,27880,0.12446267880947065,669,false
31,16,27972,0.10802622319203047,972,false
31,17,35444,0.13212624603945225,767,false
31,18,18180,0.1283911418679922,484,false
31,19,33552,0.09796058498144741,644,false
31,20,21792,0.11964291077571369,486,false
31,21,11324,0.11092445498789133,672,false
31,22,16664,0.10482172297929726,713,false
32,2,62104,0.12681100972722123,717,false
32,3,43116,0.12361251537261635,868,false
32,4,41448,0.13567833012406796,781,false
32,5,41200,0.13158118308708602,902,false
32,6,45488,0.1287195512908829,604,false
32,7,36816,0.13678624122289446,772,false
